#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
    3.71234e+33    6.48154e+10      0.0398492    1.94029e+06    3.70016e+33    7.51822e+34    6.22943e+15    6.22943e+15         5.4347        4.81962       0.693813    0.000512553      0.0970143       0.996719              1        3.51892    1.94509e+25        3.51892           0.34    1.04325e+13    4.62537e+10    1.03505e+13    3.57429e+10   -7.07925e-12   -9.03385e-05    2.10371e+21    6.22943e+15
    3.71234e+33    6.48859e+10      0.0393528    1.93392e+06    3.70031e+33    7.51822e+34    6.00894e+15    6.00894e+15        4.97554        4.81967       0.694568    0.000506168      0.0966961       0.996758              1        3.52852    1.87663e+25        3.52852           0.34    1.02687e+13    4.52974e+10    1.01881e+13    3.52763e+10    -6.9993e-12   -9.01462e-05    2.08203e+21    6.00894e+15
    3.71234e+33    6.49562e+10      0.0388632    1.92759e+06    3.70045e+33    7.51822e+34    5.79648e+15    5.79648e+15        4.55563        4.81971       0.695321    0.000499871      0.0963793       0.996798              1        3.53813    1.81065e+25        3.53813           0.34    1.01075e+13    4.43619e+10    1.00284e+13    3.48163e+10   -6.92037e-12    -8.9955e-05    2.06058e+21    5.79648e+15
    3.71234e+33    6.50264e+10      0.0383803    1.92128e+06     3.7006e+33    7.51822e+34    5.59174e+15    5.59174e+15        4.17159        4.81975       0.696072    0.000493659       0.096064       0.996836              1        3.54775    1.74707e+25        3.54775           0.34    9.94915e+12    4.34469e+10    9.87134e+12    3.43629e+10   -6.84246e-12   -8.97648e-05    2.03938e+21    5.59174e+15
    3.71234e+33    6.50964e+10      0.0379039      1.915e+06    3.70074e+33    7.51822e+34    5.39445e+15    5.39445e+15        3.82032        4.81979       0.696822    0.000487531      0.0957501       0.996875              1        3.55739    1.68579e+25        3.55739           0.34    9.79342e+12    4.25519e+10    9.71695e+12     3.3916e+10   -6.76554e-12   -8.95756e-05     2.0184e+21    5.39445e+15
    3.71234e+33    6.51663e+10      0.0374339    1.90875e+06    3.70088e+33    7.51822e+34    5.20431e+15    5.20431e+15        3.49897        4.81983        0.69757    0.000481487      0.0954375       0.996912              1        3.56704    1.62673e+25        3.56704           0.34    9.64031e+12    4.16762e+10    9.56516e+12    3.34753e+10    -6.6896e-12   -8.93875e-05    1.99766e+21    5.20431e+15
    3.71234e+33     6.5236e+10      0.0369704    1.90253e+06    3.70102e+33    7.51822e+34    5.02107e+15    5.02107e+15        3.20498        4.81987       0.698316    0.000475524      0.0951264        0.99695              1        3.57671    1.56981e+25        3.57671           0.34    9.48978e+12    4.08196e+10    9.41592e+12    3.30409e+10   -6.61463e-12   -8.92003e-05    1.97714e+21    5.02107e+15
    3.71234e+33    6.53055e+10      0.0365131    1.89633e+06    3.70116e+33    7.51822e+34    4.84445e+15    4.84445e+15        2.93598        4.81991        0.69906    0.000469642      0.0948167       0.996987              1        3.58639    1.51494e+25        3.58639           0.34    9.34176e+12    3.99816e+10    9.26917e+12    3.26127e+10   -6.54062e-12   -8.90142e-05    1.95685e+21    4.84445e+15
    3.71234e+33    6.53748e+10       0.036062    1.89017e+06    3.70129e+33    7.51822e+34    4.67423e+15    4.67423e+15        2.68982        4.81995       0.699802     0.00046384      0.0945083       0.997023              1        3.59609    1.46206e+25        3.59609           0.34    9.19623e+12    3.91617e+10    9.12488e+12    3.21905e+10   -6.46754e-12    -8.8829e-05    1.93678e+21    4.67423e+15
    3.71234e+33     6.5444e+10       0.035617    1.88403e+06    3.70142e+33    7.51822e+34    4.51015e+15    4.51015e+15        2.46454        4.81999       0.700543    0.000458116      0.0942013       0.997059              1        3.60579    1.41107e+25        3.60579           0.34    9.05313e+12    3.83596e+10      8.983e+12    3.17742e+10   -6.39539e-12   -8.86448e-05    1.91693e+21    4.51015e+15
    3.71234e+33    6.55131e+10      0.0351779    1.87791e+06    3.70156e+33    7.51822e+34    4.35199e+15    4.35199e+15        2.25835        4.82003       0.701282    0.000452469      0.0938956       0.997094              1        3.61552    1.36193e+25        3.61552           0.34    8.91242e+12    3.75748e+10    8.84348e+12    3.13638e+10   -6.32415e-12   -8.84616e-05     1.8973e+21    4.35199e+15
    3.71234e+33    6.55819e+10      0.0347448    1.87183e+06    3.70169e+33    7.51822e+34    4.19953e+15    4.19953e+15        2.06961        4.82006       0.702019    0.000446898      0.0935913       0.997129              1        3.62525    1.31454e+25        3.62525           0.34    8.77406e+12    3.68069e+10    8.70629e+12    3.09592e+10   -6.25381e-12   -8.82794e-05    1.87788e+21    4.19953e+15
    3.71234e+33    6.56507e+10      0.0343175    1.86577e+06    3.70181e+33    7.51822e+34    4.05255e+15    4.05255e+15        1.89682         4.8201       0.702755    0.000441402      0.0932883       0.997164              1        3.63501    1.26886e+25        3.63501           0.34    8.63799e+12    3.60556e+10    8.57138e+12    3.05603e+10   -6.18436e-12   -8.80981e-05    1.85868e+21    4.05255e+15
    3.71234e+33    6.57192e+10      0.0338959    1.85973e+06    3.70194e+33    7.51822e+34    3.91086e+15    3.91086e+15        1.73862        4.82014       0.703488     0.00043598      0.0929867       0.997198              1        3.64477    1.22482e+25        3.64477           0.34    8.50419e+12    3.53204e+10    8.43871e+12    3.01669e+10   -6.11578e-12   -8.79178e-05    1.83968e+21    3.91086e+15
    3.71234e+33    6.57876e+10        0.03348    1.85373e+06    3.70207e+33    7.51822e+34    3.77426e+15    3.77426e+15        1.59377        4.82017       0.704221     0.00043063      0.0926864       0.997232              1        3.65455    1.18235e+25        3.65455           0.34    8.37261e+12     3.4601e+10    8.30823e+12    2.97791e+10   -6.04806e-12   -8.77384e-05    1.82089e+21    3.77426e+15
    3.71234e+33    6.58558e+10      0.0330696    1.84775e+06    3.70219e+33    7.51822e+34    3.64256e+15    3.64256e+15        1.46113        4.82021       0.704951    0.000425351      0.0923874       0.997265              1        3.66435     1.1414e+25        3.66435           0.34    8.24322e+12     3.3897e+10    8.17992e+12    2.93967e+10   -5.98119e-12   -8.75599e-05     1.8023e+21    3.64256e+15
    3.71234e+33    6.59239e+10      0.0326647    1.84179e+06    3.70231e+33    7.51822e+34    3.51557e+15    3.51557e+15        1.33964        4.82024        0.70568    0.000420143      0.0920896       0.997298              1        3.67415    1.10191e+25        3.67415           0.34    8.11596e+12    3.32081e+10    8.05373e+12    2.90196e+10   -5.91515e-12   -8.73824e-05    1.78392e+21    3.51557e+15
    3.71234e+33    6.59918e+10      0.0322652    1.83586e+06    3.70243e+33    7.51822e+34    3.39313e+15    3.39313e+15        1.22837        4.82027       0.706407    0.000415005      0.0917932        0.99733              1        3.68398    1.06383e+25        3.68398           0.34     7.9908e+12    3.25339e+10    7.92962e+12    2.86477e+10   -5.84994e-12   -8.72058e-05    1.76573e+21    3.39313e+15
    3.71234e+33    6.60596e+10       0.031871    1.82996e+06    3.70255e+33    7.51822e+34    3.27507e+15    3.27507e+15        1.12645        4.82031       0.707132    0.000409935      0.0914981       0.997363              1        3.69382    1.02711e+25        3.69382           0.34    7.86772e+12    3.18742e+10    7.80756e+12    2.82811e+10   -5.78554e-12   -8.70302e-05    1.74774e+21    3.27507e+15
    3.71234e+33    6.61272e+10      0.0314821    1.82408e+06    3.70267e+33    7.51822e+34    3.16122e+15    3.16122e+15        1.03308        4.82034       0.707855    0.000404932      0.0912042       0.997394              1        3.70367    9.91688e+24        3.70367           0.34    7.74665e+12    3.12285e+10    7.68751e+12    2.79195e+10   -5.72195e-12   -8.68554e-05    1.72995e+21    3.16122e+15
    3.71234e+33    6.61946e+10      0.0310983    1.81823e+06    3.70278e+33    7.51822e+34    3.05143e+15    3.05143e+15       0.947528        4.82037       0.708577    0.000399995      0.0909116       0.997425              1        3.71354    9.57528e+24        3.71354           0.34    7.62758e+12    3.05966e+10    7.56943e+12    2.75629e+10   -5.65914e-12   -8.66816e-05    1.71234e+21    3.05143e+15
    3.71234e+33    6.62619e+10      0.0307195     1.8124e+06     3.7029e+33    7.51822e+34    2.94556e+15    2.94556e+15       0.869142         4.8204       0.709298    0.000395124      0.0906202       0.997456              1        3.72342     9.2458e+24        3.72342           0.34    7.51047e+12    2.99781e+10    7.45328e+12    2.72113e+10    -5.5971e-12   -8.65086e-05    1.69493e+21    2.94556e+15
    3.71234e+33     6.6329e+10      0.0303458     1.8066e+06    3.70301e+33    7.51822e+34    2.84345e+15    2.84345e+15       0.797311        4.82043       0.710016    0.000390317      0.0903301       0.997487              1        3.73332    8.92799e+24        3.73332           0.34    7.39528e+12    2.93728e+10    7.33904e+12    2.68645e+10   -5.53584e-12   -8.63365e-05    1.67771e+21    2.84345e+15
    3.71234e+33     6.6396e+10      0.0299771    1.80083e+06    3.70312e+33    7.51822e+34    2.74498e+15    2.74498e+15       0.731481        4.82046       0.710733    0.000385574      0.0900413       0.997517              1        3.74323    8.62143e+24        3.74323           0.34    7.28198e+12    2.87803e+10    7.22667e+12    2.65225e+10   -5.47533e-12   -8.61654e-05    1.66067e+21    2.74498e+15
    3.71234e+33    6.64628e+10      0.0296132    1.79507e+06    3.70323e+33    7.51822e+34       2.65e+15       2.65e+15       0.671144        4.82049       0.711449    0.000380893      0.0897537       0.997547              1        3.75316    8.32571e+24        3.75316           0.34    7.17053e+12    2.82003e+10    7.11614e+12    2.61852e+10   -5.41557e-12    -8.5995e-05    1.64381e+21       2.65e+15
    3.71234e+33    6.65295e+10       0.029254    1.78934e+06    3.70334e+33    7.51822e+34    2.55839e+15    2.55839e+15       0.615838        4.82052       0.712162    0.000376274      0.0894672       0.997576              1         3.7631    8.04043e+24         3.7631           0.34     7.0609e+12    2.76326e+10    7.00741e+12    2.58526e+10   -5.35654e-12   -8.58256e-05    1.62714e+21    2.55839e+15
    3.71234e+33     6.6596e+10      0.0288996    1.78364e+06    3.70345e+33    7.51822e+34    2.47003e+15    2.47003e+15       0.565138        4.82055       0.712875    0.000371716      0.0891821       0.997605              1        3.77306    7.76521e+24        3.77306           0.34    6.95305e+12     2.7077e+10    6.90045e+12    2.55245e+10   -5.29824e-12    -8.5657e-05    1.61064e+21    2.47003e+15
    3.71234e+33    6.66624e+10      0.0285499    1.77796e+06    3.70356e+33    7.51822e+34    2.38479e+15    2.38479e+15       0.518656        4.82058       0.713585    0.000367218      0.0888981       0.997634              1        3.78303    7.49968e+24        3.78303           0.34    6.84697e+12     2.6533e+10    6.79524e+12     2.5201e+10   -5.24065e-12   -8.54893e-05    1.59432e+21    2.38479e+15
    3.71234e+33    6.67286e+10      0.0282047    1.77231e+06    3.70366e+33    7.51822e+34    2.30257e+15    2.30257e+15       0.476037        4.82061       0.714294    0.000362778      0.0886153       0.997662              1        3.79302     7.2435e+24        3.79302           0.34    6.74261e+12    2.60006e+10    6.69173e+12    2.48818e+10   -5.18376e-12   -8.53224e-05    1.57818e+21    2.30257e+15
    3.71234e+33    6.67947e+10      0.0278641    1.76667e+06    3.70377e+33    7.51822e+34    2.22325e+15    2.22325e+15       0.436957        4.82064       0.715001    0.000358396      0.0883337        0.99769              1        3.80303    6.99631e+24        3.80303           0.34    6.63995e+12    2.54793e+10     6.5899e+12    2.45671e+10   -5.12757e-12   -8.51564e-05    1.56221e+21    2.22325e+15
    3.71234e+33    6.68606e+10      0.0275279    1.76107e+06    3.70387e+33    7.51822e+34    2.14674e+15    2.14674e+15       0.401119        4.82067       0.715707    0.000354072      0.0880533       0.997718              1        3.81305     6.7578e+24        3.81305           0.34    6.53895e+12     2.4969e+10    6.48972e+12    2.42566e+10   -5.07206e-12   -8.49912e-05    1.54641e+21    2.14674e+15
    3.71234e+33    6.69264e+10      0.0271961    1.75548e+06    3.70397e+33    7.51822e+34    2.07292e+15    2.07292e+15        0.36825        4.82069       0.716411    0.000349805       0.087774       0.997745              1        3.82308    6.52766e+24        3.82308           0.34    6.43959e+12    2.44694e+10    6.39117e+12    2.39503e+10   -5.01723e-12   -8.48268e-05    1.53078e+21    2.07292e+15
    3.71234e+33     6.6992e+10      0.0268686    1.74992e+06    3.70407e+33    7.51822e+34     2.0017e+15     2.0017e+15       0.338102        4.82072       0.717113    0.000345592      0.0874959       0.997772              1        3.83313    6.30557e+24        3.83313           0.34    6.34183e+12    2.39803e+10    6.29421e+12    2.36483e+10   -4.96307e-12   -8.46633e-05    1.51531e+21     2.0017e+15
    3.71234e+33    6.70575e+10      0.0265454    1.74438e+06    3.70417e+33    7.51822e+34    1.93298e+15    1.93298e+15       0.310448        4.82075       0.717814    0.000341435       0.087219       0.997798              1         3.8432    6.09124e+24         3.8432           0.34    6.24566e+12    2.35015e+10    6.19881e+12    2.33503e+10   -4.90956e-12   -8.45006e-05    1.50001e+21    1.93298e+15
    3.71234e+33    6.71229e+10      0.0262264    1.73887e+06    3.70427e+33    7.51822e+34    1.86668e+15    1.86668e+15       0.285078        4.82077       0.718514    0.000337332      0.0869433       0.997825              1        3.85328    5.88441e+24        3.85328           0.34    6.15104e+12    2.30326e+10    6.10495e+12    2.30564e+10   -4.85669e-12   -8.43387e-05    1.48487e+21    1.86668e+15
    3.71234e+33     6.7188e+10      0.0259115    1.73337e+06    3.70436e+33    7.51822e+34    1.80271e+15    1.80271e+15       0.261803         4.8208       0.719211    0.000333282      0.0866686       0.997851              1        3.86338    5.68479e+24        3.86338           0.34    6.05794e+12    2.25736e+10     6.0126e+12    2.27665e+10   -4.80447e-12   -8.41776e-05    1.46989e+21    1.80271e+15
    3.71234e+33    6.72531e+10      0.0256007     1.7279e+06    3.70446e+33    7.51822e+34    1.74099e+15    1.74099e+15       0.240447        4.82082       0.719908    0.000329284      0.0863952       0.997876              1         3.8735    5.49213e+24         3.8735           0.34    5.96634e+12    2.21241e+10    5.92173e+12    2.24805e+10   -4.75288e-12   -8.40173e-05    1.45508e+21    1.74099e+15
