#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
      1.338e+33    5.59708e+10     0.00873245         331254    1.33741e+33    2.24985e+32    1.89508e+11    1.89508e+11    1.02765e-16            2.5       0.930447     0.00014913      0.0402229       0.999561              1        591.396     1.1219e+18        591.396           0.34    3.90949e+11    3.68417e+09    3.87235e+11    3.03648e+07   -3.33224e-12    -8.4276e-05    3.43771e+20    1.89508e+11
      1.338e+33     5.5976e+10     0.00871506         330814    1.33741e+33    2.24985e+32    1.87788e+11    1.87788e+11    9.97031e-17            2.5       0.930534    0.000148833      0.0401695       0.999562              1        593.324    1.10745e+18        593.324           0.34    3.89652e+11    3.67195e+09     3.8595e+11    3.02038e+07   -3.32942e-12   -8.42604e-05     3.4315e+20    1.87788e+11
      1.338e+33    5.59812e+10     0.00869772         330375    1.33741e+33    2.24985e+32    1.86085e+11    1.86085e+11    9.67348e-17            2.5        0.93062    0.000148537      0.0401162       0.999564              1        595.258    1.09321e+18        595.258           0.34    3.88361e+11    3.65978e+09    3.84671e+11    3.00438e+07   -3.32659e-12   -8.42448e-05    3.42531e+20    1.86085e+11
      1.338e+33    5.59864e+10     0.00868042         329937    1.33742e+33    2.24985e+32    1.84399e+11    1.84399e+11     9.3857e-17            2.5       0.930707    0.000148241       0.040063       0.999565              1        597.196    1.07916e+18        597.196           0.34    3.87075e+11    3.64766e+09    3.83397e+11    2.98847e+07   -3.32377e-12   -8.42293e-05    3.41913e+20    1.84399e+11
      1.338e+33    5.59916e+10     0.00866318         329499    1.33742e+33    2.24985e+32    1.82729e+11    1.82729e+11    9.10667e-17            2.5       0.930793    0.000147947      0.0400099       0.999566              1         599.14    1.06529e+18         599.14           0.34    3.85794e+11    3.63559e+09    3.82128e+11    2.97267e+07   -3.32096e-12   -8.42138e-05    3.41297e+20    1.82729e+11
      1.338e+33    5.59968e+10     0.00864598         329063    1.33742e+33    2.24985e+32    1.81076e+11    1.81076e+11    8.83614e-17            2.5       0.930879    0.000147653      0.0399569       0.999568              1        601.088    1.05162e+18        601.088           0.34    3.84518e+11    3.62357e+09    3.80865e+11    2.95695e+07   -3.31815e-12   -8.41983e-05    3.40683e+20    1.81076e+11
      1.338e+33     5.6002e+10     0.00862882         328628    1.33742e+33    2.24985e+32    1.79438e+11    1.79438e+11    8.57383e-17            2.5       0.930965     0.00014736      0.0399041       0.999569              1        603.041    1.03813e+18        603.041           0.34    3.83247e+11    3.61159e+09    3.79606e+11    2.94133e+07   -3.31535e-12   -8.41829e-05     3.4007e+20    1.79438e+11
      1.338e+33    5.60071e+10     0.00861172         328193    1.33742e+33    2.24985e+32    1.77817e+11    1.77817e+11    8.31949e-17            2.5       0.931051    0.000147068      0.0398513        0.99957              1        604.999    1.02483e+18        604.999           0.34    3.81982e+11    3.59967e+09    3.78353e+11    2.92581e+07   -3.31255e-12   -8.41675e-05    3.39458e+20    1.77817e+11
      1.338e+33    5.60123e+10     0.00859466         327759    1.33742e+33    2.24985e+32    1.76212e+11    1.76212e+11    8.07286e-17            2.5       0.931137    0.000146777      0.0397987       0.999572              1        606.962     1.0117e+18        606.962           0.34    3.80721e+11    3.58779e+09    3.77104e+11    2.91037e+07   -3.30976e-12   -8.41522e-05    3.38848e+20    1.76212e+11
      1.338e+33    5.60174e+10     0.00857764         327327    1.33743e+33    2.24985e+32    1.74622e+11    1.74622e+11    7.83372e-17            2.5       0.931222    0.000146486      0.0397461       0.999573              1         608.93    9.98751e+17         608.93           0.34    3.79466e+11    3.57596e+09    3.75861e+11    2.89504e+07   -3.30697e-12   -8.41368e-05    3.38239e+20    1.74622e+11
      1.338e+33    5.60226e+10     0.00856067         326895    1.33743e+33    2.24985e+32    1.73047e+11    1.73047e+11    7.60183e-17            2.5       0.931307    0.000146196      0.0396937       0.999574              1        610.903    9.85978e+17        610.903           0.34    3.78215e+11    3.56418e+09    3.74622e+11    2.87979e+07   -3.30419e-12   -8.41215e-05    3.37632e+20    1.73047e+11
      1.338e+33    5.60277e+10     0.00854375         326464    1.33743e+33    2.24985e+32    1.71488e+11    1.71488e+11    7.37697e-17            2.5       0.931393    0.000145907      0.0396413       0.999575              1         612.88    9.73377e+17         612.88           0.34     3.7697e+11    3.55244e+09    3.73389e+11    2.86463e+07   -3.30142e-12   -8.41063e-05    3.37026e+20    1.71488e+11
      1.338e+33    5.60328e+10     0.00852688         326034    1.33743e+33    2.24985e+32    1.69944e+11    1.69944e+11    7.15891e-17            2.5       0.931478    0.000145619      0.0395891       0.999577              1        614.863    9.60947e+17        614.863           0.34     3.7573e+11    3.54076e+09     3.7216e+11    2.84957e+07   -3.29864e-12    -8.4091e-05    3.36422e+20    1.69944e+11
      1.338e+33    5.60379e+10     0.00851004         325605    1.33743e+33    2.24985e+32    1.68415e+11    1.68415e+11    6.94744e-17            2.5       0.931562    0.000145332       0.039537       0.999578              1        616.851    9.48684e+17        616.851           0.34    3.74494e+11    3.52912e+09    3.70937e+11    2.83459e+07   -3.29588e-12   -8.40758e-05    3.35819e+20    1.68415e+11
      1.338e+33     5.6043e+10     0.00849326         325176    1.33743e+33    2.24985e+32      1.669e+11      1.669e+11    6.74237e-17            2.5       0.931647    0.000145045       0.039485       0.999579              1        618.843    9.36586e+17        618.843           0.34    3.73264e+11    3.51752e+09    3.69718e+11     2.8197e+07   -3.29312e-12   -8.40607e-05    3.35218e+20      1.669e+11
      1.338e+33    5.60481e+10     0.00847652         324749    1.33744e+33    2.24985e+32    1.65401e+11    1.65401e+11    6.54349e-17            2.5       0.931732    0.000144759      0.0394331       0.999581              1        620.841    9.24651e+17        620.841           0.34    3.72039e+11    3.50597e+09    3.68505e+11    2.80491e+07   -3.29036e-12   -8.40455e-05    3.34618e+20    1.65401e+11
      1.338e+33    5.60532e+10     0.00845982         324322    1.33744e+33    2.24985e+32    1.63915e+11    1.63915e+11    6.35062e-17            2.5       0.931816    0.000144474      0.0393813       0.999582              1        622.844    9.12877e+17        622.844           0.34    3.70818e+11    3.49447e+09    3.67296e+11     2.7902e+07   -3.28761e-12   -8.40304e-05    3.34019e+20    1.63915e+11
      1.338e+33    5.60582e+10     0.00844317         323897    1.33744e+33    2.24985e+32    1.62445e+11    1.62445e+11    6.16356e-17            2.5         0.9319     0.00014419      0.0393296       0.999583              1        624.851    9.01261e+17        624.851           0.34    3.69602e+11    3.48302e+09    3.66092e+11    2.77558e+07   -3.28486e-12   -8.40154e-05    3.33422e+20    1.62445e+11
      1.338e+33    5.60633e+10     0.00842657         323472    1.33744e+33    2.24985e+32    1.60988e+11    1.60988e+11    5.98214e-17            2.5       0.931984    0.000143906       0.039278       0.999584              1        626.864    8.89801e+17        626.864           0.34    3.68392e+11    3.47161e+09    3.64892e+11    2.76104e+07   -3.28212e-12   -8.40003e-05    3.32826e+20    1.60988e+11
      1.338e+33    5.60683e+10     0.00841001         323048    1.33744e+33    2.24985e+32    1.59546e+11    1.59546e+11    5.80619e-17            2.5       0.932068    0.000143623      0.0392265       0.999586              1        628.882    8.78494e+17        628.882           0.34    3.67186e+11    3.46024e+09    3.63698e+11     2.7466e+07   -3.27938e-12   -8.39853e-05    3.32232e+20    1.59546e+11
      1.338e+33    5.60734e+10     0.00839349         322625    1.33744e+33    2.24985e+32    1.58117e+11    1.58117e+11    5.63553e-17            2.5       0.932152    0.000143341      0.0391752       0.999587              1        630.904     8.6734e+17        630.904           0.34    3.65984e+11    3.44893e+09    3.62508e+11    2.73224e+07   -3.27665e-12   -8.39704e-05    3.31639e+20    1.58117e+11
      1.338e+33    5.60784e+10     0.00837702         322202    1.33745e+33    2.24985e+32    1.56702e+11    1.56702e+11       5.47e-17            2.5       0.932236     0.00014306      0.0391239       0.999588              1        632.932    8.56335e+17        632.932           0.34    3.64788e+11    3.43765e+09    3.61323e+11    2.71796e+07   -3.27392e-12   -8.39554e-05    3.31048e+20    1.56702e+11
      1.338e+33    5.60834e+10     0.00836059         321781    1.33745e+33    2.24985e+32    1.55301e+11    1.55301e+11    5.30945e-17            2.5       0.932319    0.000142779      0.0390727       0.999589              1        634.965    8.45478e+17        634.965           0.34    3.63597e+11    3.42643e+09    3.60143e+11    2.70377e+07    -3.2712e-12   -8.39405e-05    3.30458e+20    1.55301e+11
      1.338e+33    5.60884e+10     0.00834421         321360    1.33745e+33    2.24985e+32    1.53913e+11    1.53913e+11    5.15372e-17            2.5       0.932402      0.0001425      0.0390216       0.999591              1        637.002    8.34766e+17        637.002           0.34     3.6241e+11    3.41524e+09    3.58968e+11    2.68966e+07   -3.26849e-12   -8.39256e-05    3.29869e+20    1.53913e+11
      1.338e+33    5.60934e+10     0.00832787         320941    1.33745e+33    2.24985e+32    1.52539e+11    1.52539e+11    5.00266e-17            2.5       0.932485    0.000142221      0.0389707       0.999592              1        639.045    8.24197e+17        639.045           0.34    3.61228e+11     3.4041e+09    3.57797e+11    2.67564e+07   -3.26577e-12   -8.39108e-05    3.29282e+20    1.52539e+11
      1.338e+33    5.60984e+10     0.00831157         320522    1.33745e+33    2.24985e+32    1.51178e+11    1.51178e+11    4.85614e-17            2.5       0.932568    0.000141942      0.0389198       0.999593              1        641.093    8.13769e+17        641.093           0.34     3.6005e+11    3.39301e+09    3.56631e+11     2.6617e+07   -3.26307e-12   -8.38959e-05    3.28696e+20    1.51178e+11
      1.338e+33    5.61034e+10     0.00829532         320104    1.33745e+33    2.24985e+32     1.4983e+11     1.4983e+11    4.71401e-17            2.5       0.932651    0.000141665      0.0388691       0.999594              1        643.146    8.03481e+17        643.146           0.34    3.58878e+11    3.38196e+09    3.55469e+11    2.64784e+07   -3.26036e-12   -8.38812e-05    3.28112e+20     1.4983e+11
      1.338e+33    5.61084e+10     0.00827911         319687    1.33746e+33    2.24985e+32    1.48495e+11    1.48495e+11    4.57613e-17            2.5       0.932734    0.000141388      0.0388184       0.999596              1        645.204     7.9333e+17        645.204           0.34    3.57709e+11    3.37095e+09    3.54312e+11    2.63407e+07   -3.25767e-12   -8.38664e-05    3.27528e+20    1.48495e+11
      1.338e+33    5.61133e+10     0.00826295         319270    1.33746e+33    2.24985e+32    1.47173e+11    1.47173e+11    4.44238e-17            2.5       0.932816    0.000141112      0.0387679       0.999597              1        647.268    7.83315e+17        647.268           0.34    3.56546e+11    3.35999e+09     3.5316e+11    2.62037e+07   -3.25497e-12   -8.38517e-05    3.26947e+20    1.47173e+11
      1.338e+33    5.61183e+10     0.00824682         318855    1.33746e+33    2.24985e+32    1.45863e+11    1.45863e+11    4.31263e-17            2.5       0.932899    0.000140837      0.0387174       0.999598              1        649.336    7.73433e+17        649.336           0.34    3.55387e+11    3.34907e+09    3.52012e+11    2.60676e+07   -3.25229e-12    -8.3837e-05    3.26367e+20    1.45863e+11
      1.338e+33    5.61232e+10     0.00823075         318440    1.33746e+33    2.24985e+32    1.44566e+11    1.44566e+11    4.18676e-17            2.5       0.932981    0.000140562      0.0386671       0.999599              1        651.409    7.63682e+17        651.409           0.34    3.54233e+11    3.33819e+09    3.50869e+11    2.59323e+07    -3.2496e-12   -8.38223e-05    3.25788e+20    1.44566e+11
      1.338e+33    5.61282e+10     0.00821471         318027    1.33746e+33    2.24985e+32    1.43281e+11    1.43281e+11    4.06464e-17            2.5       0.933063    0.000140288      0.0386168         0.9996              1        653.488    7.54062e+17        653.488           0.34    3.53083e+11    3.32736e+09     3.4973e+11    2.57977e+07   -3.24693e-12   -8.38077e-05     3.2521e+20    1.43281e+11
      1.338e+33    5.61331e+10     0.00819871         317614    1.33746e+33    2.24985e+32    1.42009e+11    1.42009e+11    3.94618e-17            2.5       0.933145    0.000140015      0.0385667       0.999602              1        655.572    7.44569e+17        655.572           0.34    3.51938e+11    3.31657e+09    3.48596e+11     2.5664e+07   -3.24425e-12   -8.37931e-05    3.24634e+20    1.42009e+11
      1.338e+33     5.6138e+10     0.00818276         317201    1.33747e+33    2.24985e+32    1.40749e+11    1.40749e+11    3.83124e-17            2.5       0.933227    0.000139743      0.0385166       0.999603              1         657.66    7.35202e+17         657.66           0.34    3.50798e+11    3.30582e+09    3.47466e+11    2.55311e+07   -3.24158e-12   -8.37785e-05    3.24059e+20    1.40749e+11
      1.338e+33    5.61429e+10     0.00816685         316790    1.33747e+33    2.24985e+32    1.39501e+11    1.39501e+11    3.71973e-17            2.5       0.933308    0.000139471      0.0384667       0.999604              1        659.754     7.2596e+17        659.754           0.34    3.49662e+11    3.29512e+09    3.46341e+11    2.53989e+07   -3.23892e-12    -8.3764e-05    3.23486e+20    1.39501e+11
